series,index,velocity,inp_acc
0,2312,68.03798508285918,300.0
0,2313,68.03803973889876,300.0
0,2314,68.0380935154834,300.0
0,2315,68.03814642676346,300.0
0,2316,68.03819848666166,300.0
0,2317,68.03824970887675,300.0
0,2318,68.03830010688706,300.0
0,2319,68.03834969395409,300.0
0,2320,68.03839848312596,300.0
0,2321,68.03844648724089,300.0
0,2322,68.03849371893051,300.0
0,2323,68.03854019062328,300.0
0,2324,68.03858591454765,300.0
0,2325,68.03863090273538,300.0
0,2326,68.03867516702455,300.0
0,2327,68.03871871906293,300.0
0,2328,68.03876157031077,300.0
0,2329,68.03880373204396,300.0
0,2330,68.038845215357,300.0
0,2331,68.03888603116589,300.0
0,2332,68.03892619021097,300.0
0,2333,68.0389657030598,300.0
0,2334,68.0390045801099,300.0
0,2335,68.03904283159153,300.0
0,2336,68.03908046757033,300.0
0,2337,68.03911749794999,300.0
0,2338,68.03915393247486,300.0
0,2339,68.03918978073251,300.0
0,2340,68.03922505215627,300.0
0,2341,68.03925975602765,300.0
0,2342,68.03929390147886,300.0
0,2343,68.03932749749517,300.0
0,2344,68.03936055291729,300.0
0,2345,68.03939307644366,300.0
0,2346,68.03942507663278,300.0
0,2347,68.03945656190545,300.0
0,2348,68.039487540547,300.0
0,2349,68.03951802070941,300.0
0,2350,68.03954801041354,300.0
0,2351,68.03957751755115,300.0
0,2352,68.0396065498871,300.0
0,2353,68.03963511506122,300.0
0,2354,68.03966322059047,300.0
0,2355,68.03969087387085,300.0
0,2356,68.03971808217936,300.0
0,2357,68.03974485267592,300.0
0,2358,68.03977119240524,300.0
0,2359,68.03979710829867,300.0
0,2360,68.03982260717608,300.0
0,2361,68.03984769574754,300.0
0,2362,68.03987238061521,300.0
0,2363,68.039896668275,300.0
0,2364,68.03992056511832,300.0
0,2365,68.0399440774337,300.0
0,2366,68.03996721140851,300.0
0,2367,68.03998997313059,300.0
0,2368,68.04001236858977,300.0
0,2369,68.04003440367957,300.0
0,2370,68.04005608419862,300.0
0,2371,68.04007741585228,300.0
0,2372,68.04009840425411,300.0
0,2373,68.04011905492732,300.0
0,2374,68.04013937330627,300.0
0,2375,68.04015936473792,300.0
0,2376,68.0401790344831,300.0
0,2377,68.04019838771808,300.0
0,2378,68.04021742953579,300.0
0,2379,68.04023616494723,300.0
0,2380,68.04025459888281,300.0
0,2381,68.04027273619353,300.0
0,2382,68.04029058165237,300.0
0,2383,68.04030813995553,300.0
0,2384,68.0403254157236,300.0
0,2385,68.04034241350291,300.0
0,2386,68.04035913776654,300.0
0,2387,68.04037559291567,300.0
0,2388,68.04039178328057,300.0
0,2389,68.04040771312194,300.0
0,2390,68.04042338663187,300.0
0,2391,68.040438807935,300.0
0,2392,68.04045398108958,300.0
0,2393,68.04046891008862,300.0
0,2394,68.04048359886082,300.0
0,2395,68.04049805127168,300.0
0,2396,68.04051227112453,300.0
0,2397,68.04052626216149,300.0
0,2398,68.04054002806443,300.0
0,2399,68.04055357245605,300.0
0,2400,68.04056689890066,300.0
0,2401,68.0405800109053,300.0
0,2402,68.04059291192054,300.0
0,2403,68.04060560534145,300.0
0,2404,68.04061809450846,300.0
0,2405,68.04063038270823,300.0
0,2406,68.04064247317457,300.0
0,2407,68.04065436908924,300.0
0,2408,68.0406660735828,300.0
0,2409,68.04067758973542,300.0
0,2410,68.04068892057774,300.0
0,2411,68.0407000690916,300.0
0,2412,68.04071103821092,300.0
0,2413,68.04072183082235,300.0
0,2414,68.04073244976611,300.0
0,2415,68.04074289783674,300.0
0,2416,68.04075317778376,300.0
0,2417,68.04076329231252,300.0
0,2418,68.04077324408476,300.0
0,2419,68.04078303571946,300.0
0,2420,68.0407926697934,300.0
0,2421,68.04080214884196,300.0
0,2422,68.04081147535966,300.0
0,2423,68.04082065180093,300.0
0,2424,68.04082968058067,300.0
0,2425,68.04083856407496,300.0
0,2426,68.0408473046216,300.0
0,2427,68.0408559045208,300.0
0,2428,68.04086436603575,300.0
0,2429,68.04087269139325,300.0
0,2430,68.04088088278422,300.0
0,2431,68.04088894236436,300.0
0,2432,68.04089687225469,300.0
0,2433,68.04090467454208,300.0
0,2434,68.04091235127981,300.0
0,2435,68.04091990448812,300.0
0,2436,68.04092733615477,300.0
0,2437,68.04093464823553,300.0
0,2438,68.04094184265469,300.0
0,2439,68.04094892130558,300.0
0,2440,68.04095588605105,300.0
0,2441,68.040962738724,300.0
0,2442,68.04096948112783,300.0
0,2443,68.04097611503688,300.0
0,2444,68.04098264219702,300.0
0,2445,68.04098906432593,300.0
0,2446,68.04099538311372,300.0
0,2447,68.04100160022332,300.0
0,2448,68.04100771729084,300.0
0,2449,68.04101373592606,300.0
0,2450,68.04101965771292,300.0
0,2451,68.04102548420983,300.0
0,2452,68.04103121695013,300.0
0,2453,68.0410368574425,300.0
0,2454,68.04104240717133,300.0
0,2455,68.04104786759713,300.0
0,2456,68.04105324015691,300.0
0,2457,68.04105852626452,300.0
0,2458,68.04106372731111,300.0
0,2459,68.04106884466546,300.0
0,2460,68.04107387967427,300.0
0,2461,68.04107883366255,300.0
0,2462,68.04108370793409,300.0
0,2463,68.0410885037716,300.0
0,2464,68.04109322243721,300.0
0,2465,68.04109786517272,300.0
0,2466,68.04110243319995,300.0
0,2467,68.04110692772105,300.0
0,2468,68.04111134991885,300.0
0,2469,68.04111570095712,300.0
0,2470,68.0411199819809,300.0
0,2471,68.04112419411686,300.0
0,2472,68.04112833847347,300.0
0,2473,68.0411324161414,300.0
0,2474,68.04113642819374,300.0
0,2475,68.04114037568637,300.0
0,2476,68.04114425965813,300.0
0,2477,68.04114808113117,300.0
0,2478,68.04115184111117,300.0
0,2479,68.04115554058768,300.0
0,2480,68.04115918053424,300.0
0,2481,68.04116276190877,300.0
0,2482,68.04116628565377,300.0
0,2483,68.0411697526966,300.0
0,2484,68.04117316394968,300.0
0,2485,68.04117652031073,300.0
0,2486,68.04117982266305,300.0
0,2487,68.04118307187572,300.0
0,2488,68.04118626880383,300.0
0,2489,68.0411894142887,300.0
0,2490,68.04119250915812,300.0
0,2491,68.04119555422659,300.0
0,2492,68.04119855029546,300.0
0,2493,68.04120149815321,300.0
0,2494,68.04120439857562,300.0
0,2495,68.04120725232599,300.0
0,2496,68.04121006015534,300.0
0,2497,68.04121282280262,300.0
0,2498,68.04121554099487,300.0
0,2499,68.04121821544742,300.0
0,2500,68.04122084686412,300.0
0,2501,68.04122343593747,300.0
0,2502,68.04122598334882,300.0
0,2503,68.0412284897686,300.0
0,2504,68.0412309558564,300.0
0,2505,68.04123338226123,300.0
0,2506,68.04123576962164,300.0
0,2507,68.04123811856593,300.0
0,2508,68.04124042971225,300.0
0,2509,68.04124270366881,300.0
0,2510,68.04124494103408,300.0
0,2511,68.04124714239687,300.0
0,2512,68.04124930833649,300.0
0,2513,68.04125143942292,300.0
0,2514,68.04125353621704,300.0
0,2515,68.04125559927067,300.0
0,2516,68.04125762912672,300.0
0,2517,68.04125962631942,300.0
0,2518,68.04126159137431,300.0
0,2519,68.0412635248086,300.0
0,2520,68.04126542713107,300.0
0,2521,68.04126729884234,300.0
0,2522,68.04126914043503,300.0
0,2523,68.0412709523938,300.0
0,2524,68.04127273519545,300.0
0,2525,68.0412744893092,300.0
0,2526,68.04127621519665,300.0
0,2527,68.04127791331203,300.0
0,2528,68.04127958410223,300.0
0,2529,68.04128122800692,300.0
0,2530,68.04128284545877,300.0
0,2531,68.0412844186302,300.0
0,2532,68.0412859847402,300.0
0,2533,68.04128752564915,300.0
0,2534,68.04128904176262,300.0
0,2535,68.04129051636995,300.0
0,2536,68.04129196752083,300.0
0,2537,68.041293412158,300.0
0,2538,68.04129481724583,300.0
0,2539,68.0412962160267,300.0
0,2540,68.04129759229912,300.0
0,2541,68.04129894642526,300.0
0,2542,68.0413002787615,300.0
0,2543,68.04130158965847,300.0
0,2544,68.04130287946117,300.0
0,2545,68.04130414850903,300.0
0,2546,68.04130539713601,300.0
0,2547,68.04130661157974,300.0
0,2548,68.04130780670543,300.0
0,2549,68.04130899646663,300.0
0,2550,68.0413101536561,300.0
0,2551,68.04131129243827,300.0
0,2552,68.04131241310591,300.0
0,2553,68.04131351594718,300.0
0,2554,68.04131460124565,300.0
0,2555,68.04131566928034,300.0
0,2556,68.04131672032591,300.0
0,2557,68.04131775465258,300.0
0,2558,68.0413187725263,300.0
0,2559,68.04131977420876,300.0
0,2560,68.04132075995753,300.0
0,2561,68.04132173002608,300.0
0,2562,68.04132268466384,300.0
0,2563,68.04132362411625,300.0
0,2564,68.04132454862484,300.0
0,2565,68.04132545842735,300.0
0,2566,68.04132636414607,300.0
0,2567,68.04132724506923,300.0
0,2568,68.04132812203821,300.0
0,2569,68.0413289749987,300.0
0,2570,68.04132981439122,300.0
0,2571,68.04133065001598,300.0
0,2572,68.04133146276413,300.0
0,2573,68.04133227186412,300.0
0,2574,68.04133305881365,300.0
0,2575,68.04133383324523,300.0
0,2576,68.04133460420064,300.0
0,2577,68.04133535404986,300.0
0,2578,68.04133609197127,300.0
0,2579,68.04133681815462,300.0
0,2580,68.04133753278663,300.0
0,2581,68.04133823605106,300.0
0,2582,68.04133892812872,300.0
0,2583,68.04133960919752,300.0
0,2584,68.04134028720924,300.0
0,2585,68.04134094665925,300.0
0,2586,68.0413416031492,300.0
0,2587,68.04134224907526,300.0
0,2588,68.04134287731799,300.0
0,2589,68.04134349556733,300.0
0,2590,68.04134411104157,300.0
0,2591,68.04134470966615,300.0
0,2592,68.04134529876846,300.0
0,2593,68.04134587849995,300.0
0,2594,68.04134645562925,300.0
0,2595,68.04134702347166,300.0
0,2596,68.04134757576841,300.0
0,2597,68.04134811927982,300.0
0,2598,68.04134865414562,300.0
0,2599,68.04134918050337,300.0
0,2600,68.0413496984884,300.0
0,2601,68.04135020823385,300.0
0,2602,68.04135071569122,300.0
0,2603,68.04135120925612,300.0
0,2604,68.04135170060556,300.0
0,2605,68.04135217850347,300.0
0,2606,68.04135265425627,300.0
0,2607,68.04135311698452,300.0
0,2608,68.04135357763576,300.0
0,2609,68.0413540256759,300.0
0,2610,68.04135447170492,300.0
0,2611,68.04135490552315,300.0
0,2612,68.04135533244067,300.0
0,2613,68.04135575256724,300.0
0,2614,68.0413561660109,300.0
0,2615,68.04135657759875,300.0
0,2616,68.04135698256353,300.0
0,2617,68.0413573810118,300.0
0,2618,68.0413577685519,300.0
0,2619,68.04135814992743,300.0
0,2620,68.0413585295911,300.0
0,2621,68.0413588988608,300.0
0,2622,68.04135926225658,300.0
0,2623,68.04135961987184,300.0
0,2624,68.04135997179854,300.0
0,2625,68.04136031812716,300.0
0,2626,68.04136066290124,300.0
0,2627,68.04136099823656,300.0
0,2628,68.0413613282377,300.0
0,2629,68.04136165675759,300.0
0,2630,68.04136197628368,300.0
0,2631,68.04136229072711,300.0
0,2632,68.0413626037591,300.0
0,2633,68.04136291175392,300.0
0,2634,68.04136321479265,300.0
0,2635,68.04136351295504,300.0
0,2636,68.04136380295473,300.0
0,2637,68.04136408834142,300.0
0,2638,68.04136436918847,300.0
0,2639,68.0413646487749,300.0
0,2640,68.04136492386236,300.0
0,2641,68.04136519141885,300.0
0,2642,68.04136545471933,300.0
0,2643,68.04136571683794,300.0
0,2644,68.04136597473867,300.0
0,2645,68.04136622557891,300.0
0,2646,68.04136647242906,300.0
0,2647,68.04136671817119,300.0
0,2648,68.04136695718573,300.0
0,2649,68.04136719512739,300.0
0,2650,68.04136742655498,300.0
0,2651,68.0413676569438,300.0
0,2652,68.04136788102534,300.0
0,2653,68.04136810410104,300.0
0,2654,68.04136832106968,300.0
0,2655,68.041368534587,300.0
0,2656,68.04136874470792,300.0
0,2657,68.04136895148646,300.0
0,2658,68.0413691549758,300.0
0,2659,68.04136935522823,300.0
0,2660,68.0413695545818,300.0
0,2661,68.04136974847775,300.0
0,2662,68.0413699392894,300.0
0,2663,68.04137012924456,300.0
0,2664,68.04137031399935,300.0
0,2665,68.04137049581529,300.0
0,2666,68.04137067681509,300.0
0,2667,68.04137085490234,300.0
0,2668,68.04137102811414,300.0
0,2669,68.04137120054847,300.0
0,2670,68.04137136826212,300.0
0,2671,68.04137153330797,300.0
0,2672,68.04137169572844,300.0
0,2673,68.04137185741985,300.0
0,2674,68.04137201650941,300.0
0,2675,68.04137217303897,300.0
0,2676,68.04137232704976,300.0
0,2677,68.0413724768442,300.0
0,2678,68.04137262596628,300.0
0,2679,68.04137277268877,300.0
0,2680,68.04137291705027,300.0
0,2681,68.04137305908878,300.0
0,2682,68.04137319884167,300.0
0,2683,68.0413733347686,300.0
0,2684,68.04137346853335,300.0
0,2685,68.04137360017032,300.0
0,2686,68.04137372971334,300.0
0,2687,68.04137385719574,300.0
0,2688,68.04137398265027,300.0
0,2689,68.0413741061092,300.0
0,2690,68.04137422760428,300.0
0,2691,68.04137434716675,300.0
0,2692,68.04137446482734,300.0
0,2693,68.0413745806163,300.0
0,2694,68.04137469588552,300.0
0,2695,68.0413748092999,300.0
0,2696,68.04137491960935,300.0
0,2697,68.04137502816414,300.0
0,2698,68.04137513499215,300.0
0,2699,68.04137524012086,300.0
0,2700,68.04137534357727,300.0
0,2701,68.04137544538803,300.0
0,2702,68.0413755455793,300.0
0,2703,68.04137564417682,300.0
0,2704,68.04137574233177,300.0
0,2705,68.04137583890726,300.0
0,2706,68.04137593283883,300.0
0,2707,68.04137602634879,300.0
0,2708,68.04137611729874,300.0
0,2709,68.04137620680194,300.0
0,2710,68.04137629488145,300.0
0,2711,68.04137638155986,300.0
0,2712,68.04137646685949,300.0
0,2713,68.04137655080225,300.0
0,2714,68.04137663340977,300.0
0,2715,68.04137671564646,300.0
0,2716,68.0413767956318,300.0
0,2717,68.04137687434483,300.0
0,2718,68.04137695270454,300.0
0,2719,68.04137702891902,300.0
0,2720,68.04137710392114,300.0
0,2721,68.04137717858663,300.0
0,2722,68.04137725205062,300.0
0,2723,68.04137732433247,300.0
0,2724,68.04137739463549,300.0
0,2725,68.0413774638202,300.0
0,2726,68.04137753190437,300.0
0,2727,68.04137759890554,300.0
0,2728,68.04137766560598,300.0
0,2729,68.04137773048036,300.0
0,2730,68.04137779432278,300.0
0,2731,68.04137785787864,300.0
0,2732,68.04137791969458,300.0
0,2733,68.0413779805272,300.0
0,2734,68.04137804108676,300.0
0,2735,68.0413780999884,300.0
0,2736,68.04137815862566,300.0
0,2737,68.04137821631937,300.0
0,2738,68.0413782724336,300.0
0,2739,68.04137832765524,300.0
0,2740,68.04137838262899,300.0
0,2741,68.04137843671812,300.0
0,2742,68.04137848932648,300.0
0,2743,68.04137854109801,300.0
0,2744,68.041378592046,300.0
0,2745,68.04137864218356,300.0
0,2746,68.04137869152358,300.0
0,2747,68.04137874064213,300.0
0,2748,68.04137878841598,300.0
0,2749,68.04137883597542,300.0
0,2750,68.04137888223282,300.0
0,2751,68.04137892775442,300.0
0,2752,68.04137897255188,300.0
0,2753,68.04137901663677,300.0
0,2754,68.04137906052377,300.0
0,2755,68.0413791032093,300.0
0,2756,68.04137914570322,300.0
0,2757,68.0413791870338,300.0
0,2758,68.04137922770693,300.0
0,2759,68.0413792681975,300.0
0,2760,68.04137930757958,300.0
0,2761,68.04137934633519,300.0
0,2762,68.04137938447433,300.0
0,2763,68.04137942244229,300.0
0,2764,68.04137945937079,300.0
0,2765,68.04137949613353,300.0
0,2766,68.04137953230472,300.0
0,2767,68.04137956789384,300.0
0,2768,68.04137960291028,300.0
0,2769,68.04137963736326,300.0
0,2770,68.04137967087306,300.0
0,2771,68.04137970423241,300.0
0,2772,68.04137973705497,300.0
0,2773,68.04137976897897,300.0
0,2774,68.04137980075966,300.0
0,2775,68.04137983202895,300.0
0,2776,68.04137986279505,300.0
0,2777,68.0413798927189,300.0
0,2778,68.04137992250841,300.0
0,2779,68.04137995181858,300.0
0,2780,68.04137998032634,300.0
0,2781,68.04138000870614,300.0
0,2782,68.041380036309,300.0
0,2783,68.04138006347277,300.0
0,2784,68.04138009020444,300.0
0,2785,68.04138011681611,300.0
0,2786,68.04138014269928,300.0
0,2787,68.04138016846623,300.0
0,2788,68.04138019381858,300.0
0,2789,68.04138021847687,300.0
0,2790,68.04138024274293,300.0
0,2791,68.04138026662298,300.0
0,2792,68.04138029039584,300.0
0,2793,68.04138031351788,300.0
0,2794,68.04138033627208,300.0
0,2795,68.04138035866437,300.0
0,2796,68.04138038070045,300.0
0,2797,68.04138040263761,300.0
0,2798,68.04138042397422,300.0
0,2799,68.04138044497142,300.0
0,2800,68.04138046587438,300.0
0,2801,68.04138048620509,300.0
0,2802,68.04138050644451,300.0
0,2803,68.04138052635825,300.0
0,2804,68.04138054572685,300.0
0,2805,68.0413805650085,300.0
0,2806,68.04138058397987,300.0
0,2807,68.04138060243189,300.0
0,2808,68.04138062059037,300.0
0,2809,68.04138063866736,300.0
0,2810,68.04138065624946,300.0
0,2811,68.04138067375266,300.0
0,2812,68.04138069077665,300.0
0,2813,68.04138070772423,300.0
0,2814,68.04138072439909,300.0
0,2815,68.04138074061746,300.0
0,2816,68.04138075657785,300.0
0,2817,68.04138077228436,300.0
0,2818,68.041380787741,300.0
0,2819,68.04138080312828,300.0
0,2820,68.0413808180943,300.0
0,2821,68.04138083282226,300.0
0,2822,68.04138084731593,300.0
0,2823,68.04138086157906,300.0
0,2824,68.04138087577817,300.0
0,2825,68.04138088958857,300.0
0,2826,68.04138090317927,300.0
0,2827,68.04138091655378,300.0
0,2828,68.04138092971553,300.0
0,2829,68.04138094266791,300.0
0,2830,68.0413809554143,300.0
0,2831,68.04138096810347,300.0
0,2832,68.04138098044523,300.0
0,2833,68.04138099273159,300.0
0,2834,68.04138100482028,300.0
0,2835,68.041381016578,300.0
0,2836,68.04138102828296,300.0
0,2837,68.04138103966747,300.0
0,2838,68.04138105087087,300.0
0,2839,68.041381062024,300.0
0,2840,68.0413810728718,300.0
0,2841,68.04138108367091,300.0
0,2842,68.04138109417435,300.0
0,2843,68.04138110463067,300.0
0,2844,68.04138111480071,300.0
0,2845,68.04138112492512,300.0
0,2846,68.04138113477234,300.0
0,2847,68.04138114446293,300.0
0,2848,68.04138115411004,300.0
0,2849,68.04138116349301,300.0
0,2850,68.04138117272674,300.0
0,2851,68.0413811818136,300.0
0,2852,68.0413811907559,300.0
0,2853,68.04138119955594,300.0
0,2854,68.04138120821602,300.0
0,2855,68.04138121683724,300.0
0,2856,68.04138122522241,300.0
0,2857,68.04138123347421,300.0
0,2858,68.04138124159475,300.0
0,2859,68.04138124958611,300.0
0,2860,68.04138125745035,300.0
0,2861,68.04138126527931,300.0
0,2862,68.04138127289393,300.0
0,2863,68.04138128047438,300.0
0,2864,68.0413812878473,300.0
0,2865,68.04138129518712,300.0
0,2866,68.04138130240885,300.0
0,2867,68.04138130943286,300.0
0,2868,68.04138131642536,300.0
0,2869,68.04138132322642,300.0
0,2870,68.04138132991929,300.0
0,2871,68.0413813365057,300.0
0,2872,68.04138134306254,300.0
0,2873,68.04138134951387,300.0
0,2874,68.04138135578857,300.0
0,2875,68.04138136203511,300.0
0,2876,68.04138136811063,300.0
0,2877,68.0413813740895,300.0
0,2878,68.04138137997329,300.0
0,2879,68.04138138576349,300.0
0,2880,68.04138139146157,300.0
0,2881,68.041381397069,300.0
0,2882,68.04138140265127,300.0
0,2883,68.04138140814374,300.0
0,2884,68.04138141348582,300.0
0,2885,68.04138141880392,300.0
0,2886,68.04138142397642,300.0
0,2887,68.04138142906666,300.0
0,2888,68.04138143407593,300.0
0,2889,68.0413814390055,300.0
0,2890,68.04138144385666,300.0
0,2891,68.04138144863067,300.0
0,2892,68.04138145332873,300.0
0,2893,68.0413814580057,300.0
0,2894,68.04138146260742,300.0
0,2895,68.04138146713508,300.0
0,2896,68.0413814715899,300.0
0,2897,68.04138147597303,300.0
0,2898,68.04138148023614,300.0
0,2899,68.04138148448014,300.0
0,2900,68.04138148860795,300.0
0,2901,68.04138149271724,300.0
0,2902,68.04138149671401,300.0
0,2903,68.04138150064719,300.0
0,2904,68.04138150456275,300.0
0,2905,68.04138150837109,300.0
0,2906,68.04138151211886,300.0
0,2907,68.041381515807,300.0
0,2908,68.0413815194365,300.0
0,2909,68.04138152300824,300.0
0,2910,68.04138152652318,300.0
0,2911,68.0413815299822,300.0
0,2912,68.04138153338621,300.0
0,2913,68.04138153673605,300.0
0,2914,68.04138154003263,300.0
0,2915,68.04138154327676,300.0
0,2916,68.04138154646928,300.0
0,2917,68.04138154961105,300.0
0,2918,68.04138155270282,300.0
0,2919,68.04138155574542,300.0
0,2920,68.0413815587396,300.0
0,2921,68.04138156172037,300.0
0,2922,68.04138156465314,300.0
0,2923,68.04138156753875,300.0
0,2924,68.04138157037792,300.0
0,2925,68.04138157317139,300.0
0,2926,68.04138157591993,300.0
0,2927,68.04138157862423,300.0
0,2928,68.04138158125448,300.0
0,2929,68.04138158384292,300.0
0,2930,68.04138158639016,300.0
0,2931,68.0413815888969,300.0
0,2932,68.04138159136377,300.0
0,2933,68.04138159381954,300.0
0,2934,68.04138159620808,300.0
0,2935,68.04138159855864,300.0
0,2936,68.0413816008718,300.0
0,2937,68.04138160314817,300.0
0,2938,68.04138160541433,300.0
0,2939,68.04138160761843,300.0
0,2940,68.04138160978748,300.0
0,2941,68.0413816119468,300.0
0,2942,68.04138161404698,300.0
0,2943,68.04138161613776,300.0
0,2944,68.04138161817129,300.0
0,2945,68.04138162017249,300.0
0,2946,68.04138162214184,300.0
0,2947,68.04138162407988,300.0
0,2948,68.04138162598707,300.0
0,2949,68.04138162786393,300.0
0,2950,68.04138162973237,300.0
0,2951,68.04138163157074,300.0
0,2952,68.0413816333588,300.0
0,2953,68.04138163511838,300.0
0,2954,68.04138163687009,300.0
0,2955,68.04138163857382,300.0
0,2956,68.04138164025048,300.0
0,2957,68.04138164190046,300.0
0,2958,68.04138164352418,300.0
0,2959,68.04138164514062,300.0
0,2960,68.04138164671282,300.0
0,2961,68.04138164826001,300.0
0,2962,68.04138164978256,300.0
0,2963,68.0413816512809,300.0
0,2964,68.04138165275542,300.0
0,2965,68.04138165420649,300.0
0,2966,68.04138165563448,300.0
0,2967,68.04138165703974,300.0
0,2968,68.04138165842265,300.0
0,2969,68.04138165978357,300.0
0,2970,68.04138166112283,300.0
0,2971,68.0413816624408,300.0
0,2972,68.0413816637378,300.0
0,2973,68.04138166501416,300.0
0,2974,68.04138166627021,300.0
0,2975,68.0413816675063,300.0
0,2976,68.04138166872272,300.0
0,2977,68.04138166991977,300.0
0,2978,68.04138167109778,300.0
0,2979,68.04138167225707,300.0
0,2980,68.04138167339791,300.0
0,2981,68.04138167453364,300.0
0,2982,68.04138167563828,300.0
0,2983,68.04138167672536,300.0
0,2984,68.04138167779512,300.0
0,2985,68.04138167884787,300.0
0,2986,68.04138167988387,300.0
0,2987,68.04138168091524,300.0
0,2988,68.04138168191837,300.0
0,2989,68.041381682917,300.0
0,2990,68.04138168389956,300.0
0,2991,68.0413816848552,300.0
0,2992,68.04138168579564,300.0
0,2993,68.04138168673187,300.0
0,2994,68.04138168765303,300.0
0,2995,68.04138168854898,300.0
0,2996,68.0413816894307,300.0
0,2997,68.04138169029838,300.0
0,2998,68.04138169115222,300.0
0,2999,68.04138169199248,300.0
1,0,0.0,0.0
1,1,0.0,0.0
1,2,0.0,0.0
1,3,0.0,0.0
1,4,0.0,0.0
1,5,0.0,0.0
1,6,0.0,0.0
1,7,0.0,0.0
1,8,0.0,0.0
1,9,0.0,0.0
1,10,0.0,0.0
1,11,0.0,0.0
1,12,0.0,0.0
1,13,0.0,0.0
1,14,0.0,0.0
1,15,0.0,0.0
1,16,0.0,0.0
1,17,0.0,0.0
1,18,0.0,0.0
1,19,0.0,0.0
1,20,0.0,0.0
1,21,0.0,0.0
1,22,0.0,0.0
1,23,0.0,0.0
1,24,0.0,0.0
1,25,0.0,0.0
1,26,0.0,0.0
1,27,0.0,0.0
1,28,0.0,0.0
1,29,0.0,0.0
1,30,0.0,0.0
1,31,0.0,0.0
1,32,0.0,0.0
1,33,0.0,0.0
1,34,0.0,0.0
1,35,0.0,0.0
1,36,0.0,0.0
1,37,0.0,0.0
1,38,0.0,0.0
1,39,0.0,0.0
1,40,0.0,0.0
1,41,0.0,0.0
1,42,0.0,0.0
1,43,0.0,0.0
1,44,0.0,0.0
1,45,0.0,0.0
1,46,0.0,0.0
1,47,0.0,0.0
1,48,0.0,0.0
1,49,0.0,0.0
1,50,0.0,0.0
1,51,0.0,0.0
1,52,0.0,0.0
1,53,0.0,0.0
1,54,0.0,0.0
1,55,0.0,0.0
1,56,0.0,0.0
1,57,0.0,0.0
1,58,0.0,0.0
1,59,0.0,0.0
1,60,0.0,0.0
1,61,0.0,0.0
1,62,0.0,0.0
1,63,0.0,0.0
1,64,0.0,0.0
1,65,0.0,0.0
1,66,0.0,0.0
1,67,0.0,0.0
1,68,0.0,0.0
1,69,0.0,0.0
1,70,0.0,0.0
1,71,0.0,0.0
1,72,0.0,0.0
1,73,0.0,0.0
1,74,0.0,0.0
1,75,0.0,0.0
1,76,0.0,0.0
1,77,0.0,0.0
1,78,0.0,0.0
1,79,0.0,0.0
1,80,0.0,0.0
1,81,0.0,0.0
1,82,0.0,0.0
1,83,0.0,0.0
1,84,0.0,0.0
1,85,0.0,0.0
1,86,0.0,0.0
1,87,0.0,0.0
1,88,0.0,0.0
1,89,0.0,0.0
1,90,0.0,0.0
1,91,0.0,0.0
1,92,0.0,0.0
1,93,0.0,0.0
1,94,0.0,0.0
1,95,0.0,0.0
1,96,0.0,0.0
1,97,0.0,0.0
1,98,0.0,0.0
1,99,0.0,0.0
1,100,0.0,0.0
1,101,0.0,0.0
1,102,0.0,0.0
1,103,0.0,0.0
1,104,0.0,0.0
1,105,0.0,0.0
1,106,0.0,0.0
1,107,0.0,0.0
1,108,0.0,0.0
1,109,0.0,0.0
1,110,0.0,0.0
1,111,0.0,0.0
1,112,0.0,0.0
1,113,0.0,0.0
1,114,0.0,0.0
1,115,0.0,0.0
1,116,0.0,0.0
1,117,0.0,0.0
1,118,0.0,0.0
1,119,0.0,0.0
1,120,0.0,0.0
1,121,0.0,0.0
1,122,0.0,0.0
1,123,0.0,0.0
1,124,0.0,0.0
1,125,0.0,0.0
1,126,0.0,0.0
1,127,0.0,0.0
1,128,0.0,0.0
1,129,0.0,0.0
1,130,0.0,0.0
1,131,0.0,0.0
1,132,0.0,0.0
1,133,0.0,0.0
1,134,0.0,0.0
1,135,0.0,0.0
1,136,0.0,0.0
1,137,0.0,0.0
1,138,0.0,0.0
1,139,0.0,0.0
1,140,0.0,0.0
1,141,0.0,0.0
1,142,0.0,0.0
1,143,0.0,0.0
1,144,0.0,0.0
1,145,0.0,0.0
1,146,0.0,0.0
1,147,0.0,0.0
1,148,0.0,0.0
1,149,0.0,0.0
1,150,0.0,0.0
1,151,0.0,0.0
1,152,0.0,0.0
1,153,0.0,0.0
1,154,0.0,0.0
1,155,0.0,0.0
1,156,0.0,0.0
1,157,0.0,0.0
1,158,0.0,0.0
1,159,0.0,0.0
1,160,0.0,0.0
1,161,0.0,0.0
1,162,0.0,0.0
1,163,0.0,0.0
1,164,0.0,0.0
1,165,0.0,0.0
1,166,0.0,0.0
1,167,0.0,0.0
1,168,0.0,0.0
1,169,0.0,0.0
1,170,0.0,0.0
1,171,0.0,0.0
1,172,0.0,0.0
1,173,0.0,0.0
1,174,0.0,0.0
1,175,0.0,0.0
1,176,0.0,0.0
1,177,0.0,0.0
1,178,0.0,0.0
1,179,0.0,0.0
1,180,0.0,0.0
1,181,0.0,0.0
1,182,0.0,0.0
1,183,0.0,0.0
1,184,0.0,0.0
1,185,0.0,0.0
1,186,0.0,0.0
1,187,0.0,0.0
1,188,0.0,0.0
1,189,0.0,0.0
1,190,0.0,0.0
1,191,0.0,0.0
