series,index,velocity,inp_acc,velocity_norm,inp_acc_norm
2,533,31.320071566854548,100.0,0.4603091646291551,0.3333333333333333
2,534,31.386846674549712,100.0,0.4612905542781402,0.3333333333333333
2,535,31.45312397361238,100.0,0.46226462766428467,0.3333333333333333
2,536,31.518906135830747,100.0,0.46323142405469525,0.3333333333333333
2,537,31.58419583593325,100.0,0.4641909827596912,0.3333333333333333
2,538,31.64899575186932,100.0,0.4651433431369305,0.3333333333333333
2,539,31.713308564595533,100.0,0.466088544588267,0.3333333333333333
2,540,31.77713695677801,100.0,0.4670266265406796,0.3333333333333333
2,541,31.84048361328905,100.0,0.4679576284535713,0.3333333333333333
2,542,31.903351220614564,100.0,0.4688815898100603,0.3333333333333333
2,543,31.965742466216447,100.0,0.4697985501076085,0.3333333333333333
2,544,32.02766003855043,100.0,0.4707085488582845,0.3333333333333333
2,545,32.08910662651338,100.0,0.47161162558064007,0.3333333333333333
2,546,32.15008491937368,100.0,0.4725078197986873,0.3333333333333333
2,547,32.21059760683264,100.0,0.47339717104280055,0.3333333333333333
2,548,32.270647377426904,100.0,0.4742797188262376,0.3333333333333333
2,549,32.3302369194127,100.0,0.4751555026581348,0.3333333333333333
2,550,32.38936891972732,100.0,0.4760245620282442,0.3333333333333333
2,551,32.448046064617834,100.0,0.47688693641617386,0.3333333333333333
2,552,32.50627103783224,100.0,0.47774266526480275,0.3333333333333333
2,553,32.564046522014515,100.0,0.47859178800078434,0.3333333333333333
2,554,32.621375197338274,100.0,0.47943434401446544,0.3333333333333333
2,555,32.67825974229768,100.0,0.48027037267150996,0.3333333333333333
2,556,32.73470283148553,100.0,0.48109991328024343,0.3333333333333333
2,557,32.790707137471614,100.0,0.48192300511925995,0.3333333333333333
2,558,32.84627532939198,100.0,0.48273968741668755,0.3333333333333333
2,559,32.90141007295849,100.0,0.48354999935032955,0.3333333333333333
2,560,32.956114029944445,100.0,0.48435398004010427,0.3333333333333333
2,561,33.01038985844633,100.0,0.4851516685518923,0.3333333333333333
2,562,33.06424021243353,100.0,0.4859431038909183,0.3333333333333333
2,563,33.11766774108228,100.0,0.4867283249919624,0.3333333333333333
2,564,33.17067508922162,100.0,0.4875073707259143,0.3333333333333333
2,565,33.223264896921826,100.0,0.4882802798937244,0.3333333333333333
2,566,33.275439798725614,100.0,0.48904709121510487,0.3333333333333333
2,567,33.32720242406408,100.0,0.4898078433346427,0.3333333333333333
2,568,33.37855539732711,100.0,0.4905625748228346,0.3333333333333333
2,569,33.42950133637655,100.0,0.49131132415423506,0.3333333333333333
2,570,33.480042853882914,100.0,0.4920541297271017,0.3333333333333333
2,571,33.53018255572133,100.0,0.4927910298398212,0.3333333333333333
2,572,33.57992304156987,100.0,0.493522062699702,0.3333333333333333
2,573,33.629266905836445,100.0,0.4942472664365976,0.3333333333333333
2,574,33.67821673452905,100.0,0.4949666790569085,0.3333333333333333
2,575,33.726775107542494,100.0,0.49568033847718973,0.3333333333333333
2,576,33.7749445981458,100.0,0.49638828251661793,0.3333333333333333
2,577,33.82272777137539,100.0,0.49709054887337556,0.3333333333333333
2,578,33.87012718589643,100.0,0.49778717515200704,0.3333333333333333
2,579,33.91714539260537,100.0,0.4984781988428807,0.3333333333333333
2,580,33.96378493392345,100.0,0.49916365731180484,0.3333333333333333
2,581,34.01004834562874,100.0,0.49984358782695393,0.3333333333333333
2,582,34.055938154622844,100.0,0.5005180275260452,0.3333333333333333
2,583,34.10145687996564,100.0,0.5011870134315468,0.3333333333333333
2,584,34.14660703239812,100.0,0.5018505824436645,0.3333333333333333
2,585,34.19139111435911,100.0,0.5025087713405878,0.3333333333333333
2,586,34.23581161972739,100.0,0.5031616167746997,0.3333333333333333
2,587,34.27987103311693,100.0,0.5038091552622188,0.3333333333333333
2,588,34.3235718311471,100.0,0.5044514232018675,0.3333333333333333
2,589,34.366916480658205,100.0,0.5050884568486461,0.3333333333333333
2,590,34.40990744029495,100.0,0.5057202923371046,0.3333333333333333
2,591,34.452547159296735,100.0,0.5063469656635635,0.3333333333333333
2,592,34.49483807688201,100.0,0.5069685126770664,0.3333333333333333
2,593,34.53678262362061,100.0,0.5075849690995488,0.3333333333333333
2,594,34.57838322070706,100.0,0.5081963705151574,0.3333333333333333
2,595,34.61964227894582,100.0,0.5088027523553371,0.3333333333333333
2,596,34.66056220003347,100.0,0.5094041499176747,0.3333333333333333
2,597,34.701145375442124,100.0,0.5100005983494889,0.3333333333333333
2,598,34.74139418715121,100.0,0.5105921326585845,0.3333333333333333
2,599,34.78131100661935,100.0,0.5111787876981431,0.3333333333333333
2,600,34.82089819588758,100.0,0.5117605981829365,0.3333333333333333
2,601,34.86015810640565,100.0,0.512337598672077,0.3333333333333333
2,602,34.899093079515914,100.0,0.5129098235761289,0.3333333333333333
2,603,34.937705446233835,100.0,0.5134773071538833,0.3333333333333333
2,604,34.975997526988046,100.0,0.5140400835085368,0.3333333333333333
2,605,35.013971631653995,100.0,0.5145981865881869,0.3333333333333333
2,606,35.051630059633425,100.0,0.5151516501869995,0.3333333333333333
2,607,35.08897510020434,100.0,0.5157005079503525,0.3333333333333333
2,608,35.12600903132665,100.0,0.5162447933572826,0.3333333333333333
2,609,35.16273412055992,100.0,0.5167845397339731,0.3333333333333333
2,610,35.19915262512288,100.0,0.5173197802546289,0.3333333333333333
2,611,35.23526679026784,100.0,0.517850547917585,0.3333333333333333
2,612,35.271078850842095,100.0,0.5183768755682544,0.3333333333333333
2,613,35.30659103096672,100.0,0.518898795894408,0.3333333333333333
2,614,35.34180554383352,100.0,0.5194163414231895,0.3333333333333333
2,615,35.37672459119579,100.0,0.5199295445136314,0.3333333333333333
2,616,35.41135036386668,100.0,0.5204384373639799,0.3333333333333333
2,617,35.44568504140644,100.0,0.5209430520070979,0.3333333333333333
2,618,35.479730792122936,100.0,0.5214434203104726,0.3333333333333333
2,619,35.513489774006224,100.0,0.5219395739899513,0.3333333333333333
2,620,35.54696413251273,100.0,0.5224315445771747,0.3333333333333333
2,621,35.58015600295419,100.0,0.5229193634546883,0.3333333333333333
2,622,35.61306750831448,100.0,0.5234030618238553,0.3333333333333333
2,623,35.64570076063479,100.0,0.5238826707252152,0.3333333333333333
2,624,35.67805786145923,100.0,0.5243582210450326,0.3333333333333333
2,625,35.71014089913073,100.0,0.5248297434755548,0.3333333333333333
2,626,35.74195195165518,100.0,0.5252972685571068,0.3333333333333333
2,627,35.77349308639887,100.0,0.5257608266736434,0.3333333333333333
2,628,35.80476635789648,100.0,0.5262204480205346,0.3333333333333333
2,629,35.835773810016,100.0,0.5266761626363823,0.3333333333333333
2,630,35.86651747503068,100.0,0.5271280003893817,0.3333333333333333
2,631,35.896999373307345,100.0,0.5275759909727394,0.3333333333333333
2,632,35.92722151393581,100.0,0.528020163913925,0.3333333333333333
2,633,35.95718589493987,100.0,0.5284605485777712,0.3333333333333333
2,634,35.98689450214733,100.0,0.5288971741498671,0.3333333333333333
2,635,36.01634931045117,100.0,0.5293300696550932,0.3333333333333333
2,636,36.04555228255703,100.0,0.5297592639392138,0.3333333333333333
2,637,36.07450537041418,100.0,0.5301847856899068,0.3333333333333333
2,638,36.10321051416378,100.0,0.5306066634213076,0.3333333333333333
2,639,36.13166964209916,100.0,0.5310249254734248,0.3333333333333333
2,640,36.15988467103459,100.0,0.5314396000175596,0.3333333333333333
2,641,36.187857507020965,100.0,0.5318507150668248,0.3333333333333333
2,642,36.21559004380243,100.0,0.5322582984534615,0.3333333333333333
2,643,36.24308416392663,100.0,0.5326623778451568,0.3333333333333333
2,644,36.270341738364,100.0,0.5330629807394478,0.3333333333333333
2,645,36.29736462614772,100.0,0.5334601344584308,0.3333333333333333
2,646,36.32415467545631,100.0,0.5338538661646719,0.3333333333333333
2,647,36.3507137237885,100.0,0.5342442028637768,0.3333333333333333
2,648,36.37704359508621,100.0,0.5346311713621076,0.3333333333333333
2,649,36.40314610374576,100.0,0.5350147983257356,0.3333333333333333
2,650,36.42902305224826,100.0,0.5353951102456146,0.3333333333333333
2,651,36.45467623048708,100.0,0.5357721334276974,0.3333333333333333
2,652,36.48010741889762,100.0,0.5361458940389333,0.3333333333333333
2,653,36.50531838548663,100.0,0.5365164180636091,0.3333333333333333
2,654,36.530310885934696,100.0,0.5368837313048539,0.3333333333333333
2,655,36.5550866671273,100.0,0.5372478594365364,0.3333333333333333
2,656,36.57964746231659,100.0,0.5376088279321568,0.3333333333333333
2,657,36.603994994982536,100.0,0.537966662121594,0.3333333333333333
2,658,36.62813097653363,100.0,0.5383213871573136,0.3333333333333333
2,659,36.65205710785858,100.0,0.5386730280371719,0.3333333333333333
2,660,36.67577507756716,100.0,0.539021609578563,0.3333333333333333
2,661,36.69928656393688,100.0,0.5393671564470284,0.3333333333333333
2,662,36.72259323421521,100.0,0.5397096931460013,0.3333333333333333
2,663,36.74569674359944,100.0,0.5400492440018144,0.3333333333333333
2,664,36.768598737306704,100.0,0.540385833194123,0.3333333333333333
2,665,36.79130084897051,100.0,0.5407194847323379,0.3333333333333333
2,666,36.81380470162153,100.0,0.5410502224700413,0.3333333333333333
2,667,36.83611190640146,100.0,0.5413780700860834,0.3333333333333333
2,668,36.858224064504256,100.0,0.5417030511131133,0.3333333333333333
2,669,36.88014276575516,100.0,0.5420251889166947,0.3333333333333333
2,670,36.90186958871056,100.0,0.5423445066967738,0.3333333333333333
2,671,36.9234061019386,100.0,0.5426610275065,0.3333333333333333
2,672,36.94475386267747,100.0,0.5429747742325073,0.3333333333333333
2,673,36.96591441713616,100.0,0.5432857695993338,0.3333333333333333
2,674,36.98688930187056,100.0,0.5435940361896472,0.3333333333333333
2,675,37.007680041689134,100.0,0.5438995964134635,0.3333333333333333
2,676,37.02828815094794,100.0,0.5442024725271805,0.3333333333333333
2,677,37.04871513405526,100.0,0.5445026866409941,0.3333333333333333
2,678,37.06896248342809,100.0,0.5448002606888652,0.3333333333333333
2,679,37.08903168297621,100.0,0.5450952164797246,0.3333333333333333
2,680,37.10892420393593,100.0,0.5453875756362415,0.3333333333333333
2,681,37.12864150921889,100.0,0.5456773596587385,0.3333333333333333
2,682,37.14818504940462,100.0,0.5459645898662936,0.3333333333333333
2,683,37.16755626572248,100.0,0.5462492874405662,0.3333333333333333
2,684,37.18675658966679,100.0,0.5465314734201401,0.3333333333333333
2,685,37.20578744089915,100.0,0.5468111686696943,0.3333333333333333
2,686,37.22465023002779,100.0,0.5470883939208514,0.3333333333333333
2,687,37.243346356929614,100.0,0.5473631697475161,0.3333333333333333
2,688,37.261877211726365,100.0,0.547635516580222,0.3333333333333333
2,689,37.28024417426114,100.0,0.5479054546984383,0.3333333333333333
2,690,37.29844861416685,100.0,0.5481730042315757,0.3333333333333333
2,691,37.31649189157534,100.0,0.548438185169408,0.3333333333333333
2,692,37.33437535631647,100.0,0.5487010173503017,0.3333333333333333
2,693,37.35210034793936,100.0,0.5489615204615279,0.3333333333333333
2,694,37.36966819617661,100.0,0.5492197140460846,0.3333333333333333
2,695,37.38708022176765,100.0,0.5494756175147981,0.3333333333333333
2,696,37.40433773409354,100.0,0.5497292501115612,0.3333333333333333
2,697,37.4214420339159,100.0,0.5499806309535875,0.3333333333333333
2,698,37.43839441232269,100.0,0.5502297790159171,0.3333333333333333
2,699,37.455196150776615,100.0,0.5504767131321286,0.3333333333333333
2,700,37.47184852116364,100.0,0.550721451995052,0.3333333333333333
2,701,37.48835278584183,100.0,0.5509640141574856,0.3333333333333333
2,702,37.50471019769038,100.0,0.5512044180329183,0.3333333333333333
2,703,37.520922000158784,100.0,0.5514426818962507,0.3333333333333333
2,704,37.53698942731621,100.0,0.5516788238845212,0.3333333333333333
2,705,37.55291370390109,100.0,0.5519128619976355,0.3333333333333333
2,706,37.5686960453708,100.0,0.5521448140990957,0.3333333333333333
2,707,37.58433765795154,100.0,0.5523746979167339,0.3333333333333333
2,708,37.59983973868832,100.0,0.5526025310434473,0.3333333333333333
2,709,37.61520347549508,100.0,0.5528283309379336,0.3333333333333333
2,710,37.63043004720493,100.0,0.5530521149254308,0.3333333333333333
2,711,37.64552062362053,100.0,0.5532739001984563,0.3333333333333333
2,712,37.66047636556446,100.0,0.5534937038175486,0.3333333333333333
2,713,37.67529842492984,100.0,0.5537115427120096,0.3333333333333333
2,714,37.68998794473085,100.0,0.5539274336806485,0.3333333333333333
2,715,37.70454605915349,100.0,0.554141393392527,0.3333333333333333
2,716,37.71897389360628,100.0,0.5543534383877051,0.3333333333333333
2,717,37.73327256477099,100.0,0.554563585077986,0.3333333333333333
2,718,37.74744318065358,100.0,0.554771849747665,0.3333333333333333
2,719,37.76148684063501,100.0,0.5549782485542766,0.3333333333333333
2,720,37.77540463552207,100.0,0.555182797529341,0.3333333333333333
2,721,37.78919764759839,100.0,0.5553855125791141,0.3333333333333333
2,722,37.80286695067534,100.0,0.5555864094853353,0.3333333333333333
2,723,37.81641361014284,100.0,0.5557855039059753,0.3333333333333333
2,724,37.82983868302041,100.0,0.5559828113759844,0.3333333333333333
2,725,37.843143218008,100.0,0.5561783473080414,0.3333333333333333
2,726,37.85632825553688,100.0,0.5563721269933006,0.3333333333333333
2,727,37.869394827820535,100.0,0.5565641656021402,0.3333333333333333
2,728,37.88234395890539,100.0,0.5567544781849074,0.3333333333333333
2,729,37.89517666472168,100.0,0.5569430796726665,0.3333333333333333
2,730,37.90789395313416,100.0,0.5571299848779436,0.3333333333333333
2,731,37.92049682399278,100.0,0.5573152084954719,0.3333333333333333
2,732,37.93298626918328,100.0,0.5574987651029353,0.3333333333333333
2,733,37.94536327267779,100.0,0.5576806691617114,0.3333333333333333
2,734,37.95762881058529,100.0,0.557860935017614,0.3333333333333333
2,735,37.96978385120204,100.0,0.5580395769016335,0.3333333333333333
2,736,37.981829355061855,100.0,0.5582166089306764,0.3333333333333333
2,737,37.9937662749864,100.0,0.558392045108304,0.3333333333333333
2,738,38.0055955561353,100.0,0.5585658993254692,0.3333333333333333
2,739,38.017318136056176,100.0,0.5587381853612517,0.3333333333333333
2,740,38.02893494473464,100.0,0.5589089168835928,0.3333333333333333
2,741,38.040446904644064,100.0,0.5590781074500268,0.3333333333333333
2,742,38.05185493079534,100.0,0.5592457705084127,0.3333333333333333
2,743,38.06315993078648,100.0,0.5594119193976624,0.3333333333333333
2,744,38.07436280485207,100.0,0.5595765673484683,0.3333333333333333
2,745,38.08546444591266,100.0,0.5597397274840289,0.3333333333333333
2,746,38.09646573962398,100.0,0.5599014128207717,0.3333333333333333
2,747,38.10736756442599,100.0,0.560061636269075,0.3333333333333333
2,748,38.11817079159189,100.0,0.5602204106339873,0.3333333333333333
2,749,38.128876285276895,100.0,0.5603777486159446,0.3333333333333333
2,750,38.13948490256688,100.0,0.5605336628114852,0.3333333333333333
2,751,38.1499974935269,100.0,0.5606881657139631,0.3333333333333333
2,752,38.160414901249545,100.0,0.5608412697142582,0.3333333333333333
2,753,38.17073796190319,100.0,0.5609929871014855,0.3333333333333333
2,754,38.180967504779936,100.0,0.5611433300637001,0.3333333333333333
2,755,38.191104352343565,100.0,0.5612923106886014,0.3333333333333333
2,756,38.20114932027719,100.0,0.5614399409642342,0.3333333333333333
2,757,38.21110321753084,100.0,0.5615862327796872,0.3333333333333333
2,758,38.2209668463688,100.0,0.5617311979257893,0.3333333333333333
2,759,38.23074100241678,100.0,0.5618748480958022,0.3333333333333333
2,760,38.24042647470896,100.0,0.5620171948861133,0.3333333333333333
2,761,38.250024045734776,100.0,0.5621582497969213,0.3333333333333333
2,762,38.25953449148562,100.0,0.562298024232924,0.3333333333333333
2,763,38.26895858150124,100.0,0.5624365295039997,0.3333333333333333
2,764,38.27829707891604,100.0,0.5625737768258879,0.3333333333333333
2,765,38.28755074050514,100.0,0.562709777320866,0.3333333333333333
2,766,38.29672031673029,100.0,0.5628445420184239,0.3333333333333333
2,767,38.30580655178553,100.0,0.562978081855936,0.3333333333333333
2,768,38.31481018364267,100.0,0.5631104076793283,0.3333333333333333
2,769,38.3237319440966,100.0,0.5632415302437452,0.3333333333333333
2,770,38.33257255881041,100.0,0.5633714602142128,0.3333333333333333
2,771,38.34133274736023,100.0,0.5635002081662969,0.3333333333333333
2,772,38.35001322327992,100.0,0.563627784586761,0.3333333333333333
2,773,38.358614694105576,100.0,0.5637541998742193,0.3333333333333333
2,774,38.36713786141977,100.0,0.5638794643397879,0.3333333333333333
2,775,38.37558342089558,100.0,0.5640035882077311,0.3333333333333333
2,776,38.38395206234052,100.0,0.5641265816161075,0.3333333333333333
2,777,38.39224446974007,100.0,0.5642484546174097,0.3333333333333333
2,778,38.40046132130121,100.0,0.5643692171792039,0.3333333333333333
2,779,38.40860328949551,100.0,0.5644888791847633,0.3333333333333333
2,780,38.41667104110218,100.0,0.564607450433701,0.3333333333333333
2,781,38.42466523725088,100.0,0.564724940642599,0.3333333333333333
2,782,38.43258653346415,100.0,0.5648413594456317,0.3333333333333333
2,783,38.44043557969988,100.0,0.5649567163951902,0.3333333333333333
2,784,38.448213020393325,100.0,0.5650710209624996,0.3333333333333333
2,785,38.45591949449904,100.0,0.565184282538236,0.3333333333333333
2,786,38.463555635532565,100.0,0.5652965104331381,0.3333333333333333
2,787,38.47112207161179,100.0,0.565407713878616,0.3333333333333333
2,788,38.47861942549825,100.0,0.5655179020273576,0.3333333333333333
2,789,38.48604831463813,100.0,0.5656270839539316,0.3333333333333333
2,790,38.493409351202985,100.0,0.5657352686553854,0.3333333333333333
2,791,38.50070314213031,100.0,0.5658424650518422,0.3333333333333333
2,792,38.50793028916384,100.0,0.5659486819870926,0.3333333333333333
2,793,38.5150913888937,100.0,0.5660539282291851,0.3333333333333333
2,794,38.522187032796246,100.0,0.5661582124710111,0.3333333333333333
2,795,38.52921780727363,100.0,0.5662615433308871,0.3333333333333333
2,796,38.53618429369332,100.0,0.5663639293531348,0.3333333333333333
2,797,38.54308706842722,100.0,0.566465379008657,0.3333333333333333
2,798,38.54992670289066,100.0,0.5665659006955093,0.3333333333333333
2,799,38.556703763581055,100.0,0.5666655027394695,0.3333333333333333
2,800,38.56341881211648,100.0,0.5667641933946038,0.3333333333333333
2,801,38.57007240527388,100.0,0.5668619808438288,0.3333333333333333
2,802,38.57666509502717,100.0,0.5669588731994709,0.3333333333333333
2,803,38.58319742858497,100.0,0.5670548785038219,0.3333333333333333
2,804,38.589669948428245,100.0,0.5671500047296909,0.3333333333333333
2,805,38.59608319234762,100.0,0.5672442597809538,0.3333333333333333
2,806,38.60243769348051,100.0,0.5673376514930983,0.3333333333333333
2,807,38.60873398034802,100.0,0.5674301876337665,0.3333333333333333
2,808,38.6149725768916,100.0,0.5675218759032937,0.3333333333333333
2,809,38.62115400250949,100.0,0.567612723935244,0.3333333333333333
2,810,38.62727877209293,100.0,0.5677027392969419,0.3333333333333333
2,811,38.63334739606211,100.0,0.567791929490002,0.3333333333333333
2,812,38.63936038040197,100.0,0.5678803019508535,0.3333333333333333
2,813,38.64531822669764,100.0,0.5679678640512624,0.3333333333333333
2,814,38.65122143216984,100.0,0.5680546230988508,0.3333333333333333
2,815,38.65707048970983,100.0,0.5681405863376114,0.3333333333333333
2,816,38.66286588791438,100.0,0.5682257609484208,0.3333333333333333
2,817,38.66860811112026,100.0,0.5683101540495468,0.3333333333333333
2,818,38.6742976394387,100.0,0.5683937726971544,0.3333333333333333
2,819,38.67993494878954,100.0,0.5684766238858083,0.3333333333333333
2,820,38.68552051093516,100.0,0.5685587145489714,0.3333333333333333
2,821,38.691054793514176,100.0,0.5686400515594993,0.3333333333333333
2,822,38.69653826007496,100.0,0.568720641730134,0.3333333333333333
2,823,38.70197137010887,100.0,0.568800491813992,0.3333333333333333
2,824,38.70735457908332,100.0,0.5688796085050495,0.3333333333333333
2,825,38.71268833847456,100.0,0.5689579984386252,0.3333333333333333
2,826,38.71797309580032,100.0,0.5690356681918598,0.3333333333333333
2,827,38.72320929465214,100.0,0.5691126242841908,0.3333333333333333
2,828,38.72839737472757,100.0,0.5691888731778262,0.3333333333333333
2,829,38.733537771862,100.0,0.5692644212782115,0.3333333333333333
2,830,38.738630918060544,100.0,0.5693392749344998,0.3333333333333333
2,831,38.743677241529376,100.0,0.5694134404400104,0.3333333333333333
2,832,38.74867716670709,100.0,0.5694869240326915,0.3333333333333333
2,833,38.75363111429572,100.0,0.569559731895575,0.3333333333333333
2,834,38.7585395012916,100.0,0.5696318701572302,0.3333333333333333
2,835,38.76340274101601,100.0,0.5697033448922145,0.3333333333333333
2,836,38.768221243145526,100.0,0.5697741621215197,0.3333333333333333
2,837,38.7729954137423,100.0,0.5698443278130159,0.3333333333333333
2,838,38.77772565528397,100.0,0.5699138478818923,0.3333333333333333
2,839,38.78241236669345,100.0,0.5699827281910943,0.3333333333333333
2,840,38.78705594336851,100.0,0.5700509745517587,0.3333333333333333
2,841,38.79165677721107,100.0,0.570118592723644,0.3333333333333333
2,842,38.79621525665641,100.0,0.5701855884155594,0.3333333333333333
2,843,38.800731766702064,100.0,0.5702519672857902,0.3333333333333333
2,844,38.8052066889365,100.0,0.5703177349425185,0.3333333333333333
2,845,38.80964040156768,100.0,0.5703828969442434,0.3333333333333333
2,846,38.81403327945131,100.0,0.5704474588001962,0.3333333333333333
2,847,38.818385694119016,100.0,0.5705114259707544,0.3333333333333333
2,848,38.82269801380615,100.0,0.5705748038678503,0.3333333333333333
2,849,38.82697060347956,100.0,0.570637597855379,0.3333333333333333
2,850,38.83120382486494,100.0,0.5706998132496012,0.3333333333333333
2,851,38.83539803647431,100.0,0.5707614553195455,0.3333333333333333
2,852,38.839553593632914,100.0,0.5708225292874055,0.3333333333333333
2,853,38.8436708485062,100.0,0.5708830403289349,0.3333333333333333
2,854,38.84775015012644,100.0,0.5709429935738397,0.3333333333333333
2,855,38.85179184441926,100.0,0.5710023941061675,0.3333333333333333
2,856,38.85579627422992,100.0,0.5710612469646938,0.3333333333333333
2,857,38.85976377934936,100.0,0.5711195571433054,0.3333333333333333
2,858,38.86369469654012,100.0,0.5711773295913806,0.3333333333333333
2,859,38.867589359562025,100.0,0.5712345692141668,0.3333333333333333
2,860,38.871448099197714,100.0,0.5712912808731563,0.3333333333333333
2,861,38.87527124327789,100.0,0.5713474693864568,0.3333333333333333
2,862,38.87905911670653,100.0,0.5714031395291617,0.3333333333333333
2,863,38.8828120414857,100.0,0.5714582960337159,0.3333333333333333
2,864,38.88653033674038,100.0,0.5715129435902795,0.3333333333333333
2,865,38.89021431874298,100.0,0.5715670868470887,0.3333333333333333
2,866,38.89386430093771,100.0,0.5716207304108136,0.3333333333333333
2,867,38.89748059396469,100.0,0.5716738788469131,0.3333333333333333
2,868,38.90106350568408,100.0,0.5717265366799891,0.3333333333333333
2,869,38.90461334119973,100.0,0.5717787083941338,0.3333333333333333
2,870,38.90813040288288,100.0,0.5718303984332791,0.3333333333333333
2,871,38.91161499039561,100.0,0.5718816112015398,0.3333333333333333
2,872,38.91506740071404,100.0,0.5719323510635557,0.3333333333333333
2,873,38.91848792815143,100.0,0.5719826223448309,0.3333333333333333
2,874,38.9218768643811,100.0,0.5720324293320701,0.3333333333333333
2,875,38.9252344984591,100.0,0.5720817762735123,0.3333333333333333
2,876,38.9285611168468,100.0,0.5721306673792627,0.3333333333333333
2,877,38.93185700343323,100.0,0.5721791068216207,0.3333333333333333
2,878,38.93512243955721,100.0,0.5722270987354058,0.3333333333333333
2,879,38.9383577040295,100.0,0.5722746472182825,0.3333333333333333
2,880,38.94156307315448,100.0,0.5723217563310792,0.3333333333333333
2,881,38.94473882075194,100.0,0.5723684300981088,0.3333333333333333
2,882,38.94788521817852,100.0,0.5724146725074829,0.3333333333333333
2,883,38.95100253434905,100.0,0.5724604875114263,0.3333333333333333
2,884,38.9540910357577,100.0,0.5725058790265872,0.3333333333333333
2,885,38.957150986498974,100.0,0.5725508509343467,0.3333333333333333
2,886,38.96018264828854,100.0,0.5725954070811234,0.3333333333333333
2,887,38.96318628048386,100.0,0.5726395512786784,0.3333333333333333
2,888,38.96616214010472,100.0,0.5726832873044154,0.3333333333333333
2,889,38.96911048185351,100.0,0.5727266189016798,0.3333333333333333
2,890,38.97203155813544,100.0,0.5727695497800555,0.3333333333333333
2,891,38.97492561907849,100.0,0.5728120836156578,0.3333333333333333
2,892,38.977792912553326,100.0,0.572854224051427,0.3333333333333333
2,893,38.98063368419286,100.0,0.5728959746974147,0.3333333333333333
2,894,38.98344817741192,100.0,0.5729373391310736,0.3333333333333333
2,895,38.986236633426486,100.0,0.5729783208975402,0.3333333333333333
2,896,38.98899929127302,100.0,0.5730189235099186,0.3333333333333333
2,897,38.99173638782737,100.0,0.5730591504495588,0.3333333333333333
2,898,38.99444815782383,100.0,0.5730990051663358,0.3333333333333333
2,899,38.99713483387376,100.0,0.5731384910789249,0.3333333333333333
2,900,38.999796646484256,200.0,0.5731776115750745,0.6666666666666666
2,901,39.18553894430584,200.0,0.5759074546970498,0.6666666666666666
2,902,39.36955408813981,200.0,0.5786119139431446,0.6666666666666666
2,903,39.55185014031944,200.0,0.5812911078049747,0.6666666666666666
2,904,39.73243531207401,200.0,0.5839451569624718,0.6666666666666666
2,905,39.91131795872287,200.0,0.5865741842132502,0.6666666666666666
2,906,40.08850657412069,200.0,0.5891783143909693,0.6666666666666666
2,907,40.264009786723065,200.0,0.59175767430751,0.6666666666666666
2,908,40.437836354648,200.0,0.5943123926803938,0.6666666666666666
2,909,40.60999516038739,200.0,0.5968426000550576,0.6666666666666666
2,910,40.78049520691499,200.0,0.5993484287476526,0.6666666666666666
2,911,40.94934561237088,200.0,0.6018300127669224,0.6666666666666666
2,912,41.11655560620797,200.0,0.6042874877575687,0.6666666666666666
2,913,41.28213452426552,200.0,0.6067209909278466,0.6666666666666666
2,914,41.44609180465236,200.0,0.6091306609890608,0.6666666666666666
2,915,41.608436983044136,200.0,0.6115166380864494,0.6666666666666666
2,916,41.769179688550864,200.0,0.61387906373845,0.6666666666666666
2,917,41.928329639508064,200.0,0.6162180807748417,0.6666666666666666
2,918,42.0858966394628,200.0,0.6185338332777526,0.6666666666666666
2,919,42.24189057244971,200.0,0.6208264665122312,0.6666666666666666
2,920,42.3963213996096,200.0,0.6230961268765512,0.6666666666666666
2,921,42.54919915479202,200.0,0.6253429618375822,0.6666666666666666
2,922,42.70053394096175,200.0,0.6275671198779756,0.6666666666666666
2,923,42.850335925997726,200.0,0.6297687504344229,0.6666666666666666
2,924,42.998615338927344,200.0,0.63194800384231,0.6666666666666666
2,925,43.14538246635839,200.0,0.6341050312832786,0.6666666666666666
2,926,43.29064764900679,200.0,0.6362399847341944,0.6666666666666666
2,927,43.43442127725496,200.0,0.6383530169018685,0.6666666666666666
2,928,43.576713788682575,200.0,0.640444281186767,0.6666666666666666
2,929,43.717535663919335,200.0,0.6425139316220598,0.6666666666666666
2,930,43.85689742350245,200.0,0.6445621228274351,0.6666666666666666
2,931,43.99480962413105,200.0,0.6465890099540501,0.6666666666666666
2,932,44.13128285588797,200.0,0.6485947486437007,0.6666666666666666
2,933,44.26632773902216,200.0,0.6505794949815324,0.6666666666666666
2,934,44.39995492023103,200.0,0.6525434054414019,0.6666666666666666
2,935,44.53217507011055,200.0,0.6544866368484014,0.6666666666666666
2,936,44.66299888003238,200.0,0.6564093463329624,0.6666666666666666
2,937,44.79243705882026,200.0,0.6583116912820085,0.6666666666666666
2,938,44.92050033052509,200.0,0.6601938293062558,0.6666666666666666
2,939,45.04719943105925,200.0,0.6620559181907482,0.6666666666666666
2,940,45.17254510546527,200.0,0.6638981158547144,0.6666666666666666
2,941,45.296548105795225,200.0,0.6657205803204022,0.6666666666666666
2,942,45.41921918760053,200.0,0.6675234696614889,0.6666666666666666
2,943,45.54056910792218,200.0,0.6693069419735441,0.6666666666666666
2,944,45.66060862250509,200.0,0.671071155333089,0.6666666666666666
